Date,IUSG,IUSV,EFG,EFV,VWO,BND,BNDX,EMB,SHV,SHY,IEI,IEF,TLH,TLT,IAU,DBC,VNQ,VNQI,IXN,RXI,IXP,IXG,EXI,MXI,IXC,IXJ,KXI,JXI
2014-01-17,30.858949661254883,31.844139099121094,59.040687561035156,37.094261169433594,28.567453384399414,58.72266387939453,37.273441314697266,63.67203140258789,91.59207153320312,70.87894439697266,99.25993347167969,79.63189697265625,92.89636993408203,78.23284149169922,24.31999969482422,21.768640518188477,42.45030975341797,34.572933197021484,12.573360443115234,72.13790130615234,47.54267501831055,42.16179656982422,58.6767463684082,45.771759033203125,27.41330337524414,36.949562072753906,32.36922836303711,30.29298210144043
2014-01-21,30.96848487854004,31.911508560180664,59.45769119262695,37.17219161987305,28.480539321899414,58.72266387939453,37.28090286254883,63.53787612915039,91.5837631225586,70.87059783935547,99.13654327392578,79.54512786865234,92.85140228271484,78.29215240478516,24.079999923706055,21.821073532104492,42.833953857421875,34.547306060791016,12.633931159973145,72.12049865722656,47.46553039550781,42.13181686401367,58.7098274230957,45.675743103027344,27.52987289428711,37.13825988769531,32.62295913696289,30.492773056030273
2014-01-22,31.04732322692871,31.981481552124023,59.466033935546875,37.217647552490234,28.84270668029785,58.62092971801758,37.22136306762695,63.345401763916016,91.5837631225586,70.83696746826172,98.9721450805664,79.32429504394531,92.6788330078125,78.09935760498047,23.979999542236328,21.925941467285156,43.019378662109375,34.70745849609375,12.653620719909668,72.32064056396484,47.36735153198242,42.21425247192383,58.858726501464844,45.48369598388672,27.639965057373047,37.226314544677734,32.749820709228516,30.596113204956055
2014-01-23,30.82828140258789,31.644590377807617,58.94892883300781,37.03581237792969,28.183563232421875,58.78084945678711,37.31068420410156,63.07706832885742,91.5837631225586,70.9041748046875,99.35852813720703,79.86063385009766,93.33905029296875,79.20443725585938,24.5,21.908462524414062,42.917076110839844,34.214195251464844,12.561245918273926,71.64188385009766,47.1288948059082,41.614723205566406,58.230098724365234,45.09962463378906,27.406829833984375,37.07535171508789,32.488407135009766,30.575443267822266
2014-01-24,30.16676902770996,30.973400115966797,57.339271545410156,36.022735595703125,27.495450973510742,58.9334716796875,37.38514709472656,62.732887268066406,91.5837631225586,70.92933654785156,99.55593872070312,80.18404388427734,93.834228515625,79.71617889404297,24.6200008392334,21.91720199584961,42.37997055053711,33.58000946044922,12.297757148742676,70.10169219970703,46.266273498535156,40.58055114746094,56.60065460205078,43.88829040527344,26.823974609375,36.18641662597656,31.930980682373047,30.09317398071289
2014-01-27,29.90830421447754,30.83606719970703,56.9722900390625,35.79544448852539,27.31435775756836,58.82441711425781,37.325584411621094,62.6629524230957,91.5837631225586,70.92091369628906,99.44076538085938,79.9395523071289,93.45158386230469,79.15998077392578,24.34000015258789,21.768640518188477,42.05386734008789,33.483909606933594,12.200839042663574,69.71009826660156,45.985748291015625,40.40068054199219,56.68335723876953,43.69625473022461,26.616748809814453,35.96837615966797,31.857940673828125,30.09317398071289
2014-01-28,30.101058959960938,31.077049255371094,57.55611038208008,36.172096252441406,27.495450973510742,58.87528991699219,37.355384826660156,63.01288986206055,91.59207153320312,70.92091369628906,99.57234954833984,80.05781555175781,93.57164001464844,79.35276794433594,24.34000015258789,21.87350845336914,42.405555725097656,34.04123306274414,12.140267372131348,70.37145233154297,45.99977111816406,40.80536651611328,57.19618225097656,44.191131591796875,26.726842880249023,36.2702751159668,31.97710609436035,30.279199600219727
2014-01-29,29.790023803710938,30.812725067138672,56.92226028442383,35.74348068237305,27.01015281677246,59.00611877441406,37.39259719848633,62.84955978393555,91.59207153320312,70.97132873535156,99.7779541015625,80.43644714355469,94.20185089111328,80.00545501708984,24.65999984741211,21.85603141784668,42.17535400390625,33.221275329589844,12.028204917907715,69.37944030761719,45.45975112915039,40.3182487487793,56.52619934082031,44.183746337890625,26.487220764160156,35.934837341308594,31.411985397338867,30.01738929748535
2014-01-30,30.197437286376953,31.079654693603516,56.988975524902344,35.93831253051758,27.292631149291992,59.00611877441406,37.422359466552734,62.72712326049805,91.59207153320312,70.96293640136719,99.73680114746094,80.35753631591797,94.0142822265625,79.77550506591797,24.1200008392334,21.768640518188477,42.81477355957031,33.483909606933594,12.175094604492188,70.16259002685547,45.85249328613281,40.68545150756836,56.766075134277344,44.37577438354492,26.571407318115234,36.58476638793945,31.388919830322266,30.348087310791016
2014-01-31,30.013431549072266,30.83086395263672,56.16328811645508,35.34085464477539,27.285402297973633,59.08610916137695,37.47450637817383,62.5754280090332,91.5837631225586,70.99651336669922,99.95880889892578,80.67305755615234,94.4268798828125,80.30956268310547,24.139999389648438,21.74242401123047,43.044952392578125,33.041900634765625,12.17206859588623,69.10966491699219,45.6561164855957,40.048458099365234,56.15399169921875,43.91044998168945,26.254085540771484,36.199005126953125,31.169797897338867,30.375652313232422
2014-02-03,29.2730712890625,30.128585815429688,55.1958122253418,34.600521087646484,26.56106948852539,59.27618408203125,37.52593231201172,62.47646713256836,91.60862731933594,71.01582336425781,100.25341796875,81.11160278320312,95.17108154296875,81.2880859375,24.399999618530273,21.74242401123047,42.36079406738281,32.4461555480957,11.920689582824707,67.17788696289062,44.169315338134766,38.939327239990234,54.92156982421875,42.83946990966797,25.71656608581543,35.570037841796875,30.631593704223633,30.0725040435791
2014-02-04,29.544677734375,30.328125,55.67121505737305,34.931724548339844,27.17674446105957,59.1815071105957,37.48868179321289,62.89224624633789,91.59207153320312,71.02424621582031,100.1381607055664,80.86661529541016,94.67497253417969,80.42554473876953,24.34000015258789,21.908462524414062,42.87232208251953,33.03550720214844,11.993377685546875,67.87403106689453,44.5550422668457,39.5688362121582,55.19453430175781,43.20878219604492,25.904375076293945,35.813232421875,30.804584503173828,30.106958389282227
2014-02-05,29.4702091217041,30.330713272094727,55.746280670166016,34.99018096923828,27.082584381103516,59.05766296386719,37.48868179321289,63.07966995239258,91.5837631225586,70.99064636230469,99.97357940673828,80.57432556152344,94.2013931274414,79.68194580078125,24.420000076293945,21.952157974243164,42.78279495239258,33.041900634765625,11.981266021728516,68.12639617919922,44.34465026855469,39.63628005981445,55.36823272705078,43.2900276184082,25.748947143554688,35.73356628417969,30.90454864501953,30.031169891357422
2014-02-06,29.81630516052246,30.662418365478516,56.7637825012207,35.56815719604492,27.618587493896484,59.03585433959961,37.43648147583008,63.20262908935547,91.60037231445312,70.99901580810547,99.87488555908203,80.42418670654297,93.96085357666016,79.33991241455078,24.399999618530273,22.039546966552734,43.096099853515625,33.483909606933594,12.156927108764648,69.42292785644531,45.144161224365234,40.2957649230957,56.195350646972656,44.05818176269531,26.234657287597656,35.98514938354492,31.281282424926758,30.382535934448242
2014-02-07,30.254377365112305,31.007083892822266,57.397647857666016,36.02922439575195,27.727245330810547,59.108680725097656,37.4961051940918,63.5949592590332,91.59207153320312,71.01582336425781,100.08061981201172,80.63751983642578,94.08114624023438,79.40684509277344,24.600000381469727,22.292978286743164,43.42221450805664,33.81061553955078,12.318957328796387,70.50196838378906,45.50883865356445,40.73790740966797,57.022483825683594,44.789398193359375,26.467798233032227,36.62249755859375,31.64649200439453,30.69256019592285
2014-02-10,30.34200668334961,31.00967025756836,57.305904388427734,35.925331115722656,27.415781021118164,59.145076751708984,37.44391632080078,63.48957443237305,91.59207153320312,70.99901580810547,100.0559310913086,80.67704010009766,94.13374328613281,79.62991333007812,24.719999313354492,22.17063331604004,43.83144760131836,33.60563278198242,12.331071853637695,70.29312133789062,45.396636962890625,40.64048767089844,56.67509460449219,44.759849548339844,26.312376022338867,36.827972412109375,31.727222442626953,30.720117568969727
2014-02-11,30.67057228088379,31.377670288085938,58.156620025634766,36.50978088378906,27.995237350463867,59.021278381347656,37.46629333496094,63.53057098388672,91.59207153320312,70.98220825195312,99.82548522949219,80.3214340209961,93.78797149658203,79.16889953613281,25.040000915527344,22.284236907958984,44.004066467285156,34.16295623779297,12.512789726257324,71.26774597167969,45.93665313720703,41.24000930786133,57.444332122802734,45.616641998291016,26.70741081237793,37.301788330078125,32.00786590576172,31.016374588012695
